timestamp,open,high,low,close,volume
2022-02-22 06:00:00,36724.5,36785.5,36584.0,36642.0,2203.993
2022-02-22 06:30:00,36642.0,36980.0,36600.0,36824.0,2172.385
2022-02-22 07:00:00,36824.0,36955.0,36501.0,36640.5,2150.338
2022-02-22 07:30:00,36640.5,36922.5,36619.0,36741.0,1372.845
2022-02-22 08:00:00,36741.0,37023.0,36728.0,36974.0,1486.257
2022-02-22 08:30:00,36974.0,37145.0,36838.0,37100.0,1856.292
2022-02-22 09:00:00,37100.0,37139.0,37004.5,37025.0,958.036
2022-02-22 09:30:00,37025.0,37303.0,37025.0,37095.5,1735.182
2022-02-22 10:00:00,37095.5,37460.0,37053.5,37429.0,2183.048
2022-02-22 10:30:00,37429.0,37824.0,37334.0,37681.0,4354.784
2022-02-22 11:00:00,37681.0,37721.0,37475.0,37475.0,1732.899
2022-02-22 11:30:00,37475.0,37657.0,37418.0,37476.0,1753.696
2022-02-22 12:00:00,37476.0,37737.0,37240.0,37643.0,2884.805
2022-02-22 12:30:00,37643.0,37658.5,37430.0,37600.5,1131.573
2022-02-22 13:00:00,37600.5,37625.0,37308.0,37436.5,1830.893
2022-02-22 13:30:00,37436.5,37958.0,37426.0,37823.5,2529.755
2022-02-22 14:00:00,37823.5,37910.0,37455.0,37488.0,2382.131
2022-02-22 14:30:00,37488.0,38375.5,37395.0,38094.0,6937.351
2022-02-22 15:00:00,38094.0,38203.5,37849.0,38098.0,3319.084
2022-02-22 15:30:00,38098.0,38098.5,37667.0,37732.0,2123.889
2022-02-22 16:00:00,37732.0,37856.0,37439.5,37634.0,3337.787
2022-02-22 16:30:00,37634.0,37812.0,37512.0,37681.5,1600.074
2022-02-22 17:00:00,37681.5,37795.5,37341.0,37465.5,1989.015
2022-02-22 17:30:00,37465.5,37715.0,37419.0,37600.5,1653.566
2022-02-22 18:00:00,37600.5,37774.0,37529.5,37589.0,1752.032
2022-02-22 18:30:00,37589.0,38089.0,37549.0,37689.0,2147.092
2022-02-22 19:00:00,37689.0,38025.0,37600.0,37868.5,1916.961
2022-02-22 19:30:00,37868.5,38159.0,37800.0,38039.0,2016.414
2022-02-22 20:00:00,38039.0,38260.0,37918.0,38007.0,2260.345
2022-02-22 20:30:00,38007.0,38007.5,37762.5,37881.5,1233.416
2022-02-22 21:00:00,37881.5,38000.0,37881.0,37980.0,491.293
2022-02-22 21:30:00,37980.0,38034.0,37804.0,37832.0,663.975
2022-02-22 22:00:00,37832.0,37940.0,37801.0,37801.0,526.833
2022-02-22 22:30:00,37801.0,37940.0,37727.5,37882.5,982.242
2022-02-22 23:00:00,37882.5,38119.0,37869.5,38077.5,905.856
2022-02-22 23:30:00,38077.5,38455.0,37956.0,38214.5,3630.05
2022-02-23 00:00:00,38214.5,38337.0,38122.0,38178.5,1868.427
2022-02-23 00:30:00,38178.5,38234.0,37985.0,38110.0,1446.031
2022-02-23 01:00:00,38110.0,38131.5,38025.0,38079.5,702.173
2022-02-23 01:30:00,38079.5,38079.5,37925.0,38038.0,1065.517
2022-02-23 02:00:00,38038.0,38165.0,37755.0,37823.0,1611.646
2022-02-23 02:30:00,37823.0,37840.5,37527.0,37665.5,2765.525
2022-02-23 03:00:00,37665.5,37770.5,37600.5,37767.5,921.516
2022-02-23 03:30:00,37767.5,37768.0,37683.0,37719.0,612.487
2022-02-23 04:00:00,37719.0,37950.0,37700.0,37827.0,1183.256
2022-02-23 04:30:00,37827.0,38060.0,37827.0,37982.0,1046.137
2022-02-23 05:00:00,37982.0,38117.5,37782.0,37880.0,1411.625
2022-02-23 05:30:00,37880.0,37990.0,37838.5,37954.5,682.494
2022-02-23 06:00:00,37954.5,38116.5,37954.0,38036.0,1525.498
2022-02-23 06:30:00,38036.0,38047.0,37891.0,37955.5,872.19
2022-02-23 07:00:00,37955.5,38074.0,37940.5,38038.5,748.191
2022-02-23 07:30:00,38038.5,38189.0,38012.0,38133.0,1057.612
2022-02-23 08:00:00,38133.0,38780.0,38070.0,38701.5,5069.983
2022-02-23 08:30:00,38701.5,38728.5,38556.0,38644.5,2419.921
2022-02-23 09:00:00,38644.5,38983.0,38579.0,38779.5,2901.797
2022-02-23 09:30:00,38779.5,38888.0,38744.0,38843.0,1146.917
2022-02-23 10:00:00,38843.0,38893.5,38748.0,38818.0,1328.81
2022-02-23 10:30:00,38818.0,38955.0,38796.0,38851.5,1429.266
2022-02-23 11:00:00,38851.5,38910.0,38706.5,38892.0,1179.792
2022-02-23 11:30:00,38892.0,39110.0,38723.5,38759.0,2767.339
2022-02-23 12:00:00,38759.0,38887.5,38725.0,38830.0,929.256
2022-02-23 12:30:00,38830.0,39212.0,38825.0,38983.5,2488.789
2022-02-23 13:00:00,38983.5,39240.0,38937.5,38980.0,2457.423
2022-02-23 13:30:00,38980.0,38980.0,38848.5,38950.0,1242.816
2022-02-23 14:00:00,38950.0,38965.0,38761.0,38875.0,1630.767
2022-02-23 14:30:00,38875.0,38965.0,38587.0,38618.0,2955.594
2022-02-23 15:00:00,38618.0,38625.5,38422.0,38510.0,2967.252
2022-02-23 15:30:00,38510.0,38590.5,38450.0,38479.5,1261.625
2022-02-23 16:00:00,38479.5,38519.0,38322.0,38499.5,2559.98
2022-02-23 16:30:00,38499.5,38694.0,38492.0,38639.0,2327.58
2022-02-23 17:00:00,38639.0,38767.5,38599.5,38653.0,1451.68
2022-02-23 17:30:00,38653.0,38653.5,38022.5,38069.0,3728.172
2022-02-23 18:00:00,38069.0,38083.0,37701.5,37722.0,3202.421
2022-02-23 18:30:00,37722.0,37938.0,37711.0,37767.0,1791.526
2022-02-23 19:00:00,37767.0,37849.0,37601.0,37715.0,1505.342
2022-02-23 19:30:00,37715.0,37757.0,37542.5,37612.5,1432.611
2022-02-23 20:00:00,37612.5,37697.0,37390.0,37681.0,2224.609
2022-02-23 20:30:00,37681.0,37718.0,37555.0,37662.5,1384.661
2022-02-23 21:00:00,37662.5,37777.5,37606.5,37677.0,773.168
2022-02-23 21:30:00,37677.0,37677.5,37419.0,37511.5,1256.426
2022-02-23 22:00:00,37511.5,37567.5,37122.5,37454.5,2663.545
2022-02-23 22:30:00,37454.5,37649.0,37454.0,37624.5,1300.577
2022-02-23 23:00:00,37624.5,37690.5,37050.0,37273.0,3543.744
2022-02-23 23:30:00,37273.0,37362.0,37209.0,37245.5,986.023
2022-02-24 00:00:00,37245.5,37390.5,37055.5,37188.0,2244.338
2022-02-24 00:30:00,37188.0,37188.0,36684.5,36742.5,4106.793
2022-02-24 01:00:00,36742.5,36914.0,36618.5,36682.5,2134.666
2022-02-24 01:30:00,36682.5,37141.5,36670.0,36939.5,2039.774
2022-02-24 02:00:00,36939.5,36983.0,36860.0,36865.5,1136.611
2022-02-24 02:30:00,36865.5,36961.5,35777.5,35896.0,7450.089
2022-02-24 03:00:00,35896.0,35910.0,35080.0,35400.0,12010.646
2022-02-24 03:30:00,35400.0,35435.5,34641.5,34902.0,8830.962
2022-02-24 04:00:00,34902.0,35165.0,34504.5,34742.5,7583.297
2022-02-24 04:30:00,34742.5,35197.0,34742.0,35041.5,3623.923
2022-02-24 05:00:00,35041.5,35070.0,34606.5,34606.5,2698.281
2022-02-24 05:30:00,34606.5,34775.0,34242.5,34641.0,7060.441
2022-02-24 06:00:00,34641.0,35087.5,34579.5,34780.5,3372.12
2022-02-24 06:30:00,34780.5,35000.0,34731.0,34867.0,1638.748
2022-02-24 07:00:00,34867.0,34942.0,34572.0,34611.0,1894.007
2022-02-24 07:30:00,34611.0,35575.0,34380.0,35264.0,7366.51
2022-02-24 08:00:00,35264.0,35851.5,35158.5,35449.5,6781.742
2022-02-24 08:30:00,35449.5,35677.0,35207.0,35499.0,2842.891
2022-02-24 09:00:00,35499.0,35750.0,35374.0,35730.0,2257.595
2022-02-24 09:30:00,35730.0,35732.0,35251.5,35325.5,2040.015
2022-02-24 10:00:00,35325.5,35455.0,34760.0,34942.5,4050.681
2022-02-24 10:30:00,34942.5,35238.0,34888.0,35189.0,2771.913
2022-02-24 11:00:00,35189.0,35222.5,34920.0,35001.0,2145.269
2022-02-24 11:30:00,35001.0,35573.0,34885.0,35428.0,3996.345
2022-02-24 12:00:00,35428.0,35428.0,35106.0,35130.0,2326.596
2022-02-24 12:30:00,35130.0,35440.0,35054.5,35236.0,1902.692
2022-02-24 13:00:00,35236.0,35480.0,35135.5,35338.0,1936.58
2022-02-24 13:30:00,35338.0,35670.5,35282.0,35459.0,2898.927
2022-02-24 14:00:00,35459.0,35680.0,35250.0,35283.5,2541.759
2022-02-24 14:30:00,35283.5,36000.0,35120.0,35615.5,8241.186
2022-02-24 15:00:00,35615.5,36234.0,35382.5,35606.0,5835.122
2022-02-24 15:30:00,35606.0,36078.0,35531.5,35895.5,2898.803
2022-02-24 16:00:00,35895.5,36280.0,35880.0,36094.0,4326.667
2022-02-24 16:30:00,36094.0,36197.0,35841.0,36115.0,2310.894
2022-02-24 17:00:00,36115.0,36122.5,35718.0,35864.5,2121.234
2022-02-24 17:30:00,35864.5,35980.0,35783.5,35818.5,1141.316
2022-02-24 18:00:00,35818.5,36028.0,35795.0,35803.5,1159.495
2022-02-24 18:30:00,35803.5,36750.0,35787.5,36370.0,6011.796
2022-02-24 19:00:00,36370.0,36750.0,36209.0,36608.5,3657.23
2022-02-24 19:30:00,36608.5,37333.0,36608.0,37275.0,6907.845
2022-02-24 20:00:00,37275.0,40000.0,37267.0,38330.5,19715.614
2022-02-24 20:30:00,38330.5,38598.0,38055.0,38398.0,3145.895
2022-02-24 21:00:00,38398.0,38504.5,38212.5,38366.5,1793.101
2022-02-24 21:30:00,38366.5,38672.0,38178.5,38392.0,1604.744
2022-02-24 22:00:00,38392.0,38450.0,38210.5,38211.0,1367.214
2022-02-24 22:30:00,38211.0,38274.0,37748.0,37848.0,2752.919
2022-02-24 23:00:00,37848.0,38385.0,37847.5,38205.5,1941.552
2022-02-24 23:30:00,38205.5,38355.0,38101.0,38318.0,1002.831
2022-02-25 00:00:00,38318.0,38800.0,38249.0,38665.0,1995.994
2022-02-25 00:30:00,38665.0,38665.5,38217.5,38218.0,1483.894
2022-02-25 01:00:00,38218.0,38930.0,38137.5,38599.5,2714.392
2022-02-25 01:30:00,38599.5,38650.5,38375.0,38559.5,1242.032
2022-02-25 02:00:00,38559.5,38696.0,38451.0,38666.0,1253.998
2022-02-25 02:30:00,38666.0,38818.5,38637.0,38786.0,861.273
2022-02-25 03:00:00,38786.0,38800.5,38475.5,38548.5,1334.141
2022-02-25 03:30:00,38548.5,39000.0,38536.5,38900.5,2129.103
2022-02-25 04:00:00,38900.5,38900.5,38725.0,38773.0,1023.431
2022-02-25 04:30:00,38773.0,38773.5,38634.5,38695.0,1192.464
2022-02-25 05:00:00,38695.0,38740.0,38261.5,38470.5,2470.097
2022-02-25 05:30:00,38470.5,38560.0,38416.0,38416.0,742.098
2022-02-25 06:00:00,38416.0,38690.0,38361.5,38547.0,1231.14
2022-02-25 06:30:00,38547.0,38745.5,38501.5,38680.0,773.931
2022-02-25 07:00:00,38680.0,38818.0,38515.0,38515.5,1088.468
2022-02-25 07:30:00,38515.5,38621.5,38380.0,38464.0,1181.192
2022-02-25 08:00:00,38464.0,38495.0,38144.0,38297.5,2492.921
2022-02-25 08:30:00,38297.5,38429.0,38257.0,38343.0,968.321
2022-02-25 09:00:00,38343.0,38420.0,37959.5,38039.5,1979.722
2022-02-25 09:30:00,38039.5,38743.0,38035.5,38658.0,2560.241
2022-02-25 10:00:00,38658.0,38849.5,38522.0,38621.0,2398.619
2022-02-25 10:30:00,38621.0,38675.0,38468.5,38560.0,862.084
2022-02-25 11:00:00,38560.0,38629.0,38321.5,38560.0,1715.845
2022-02-25 11:30:00,38560.0,38898.5,38460.5,38719.0,2110.477
2022-02-25 12:00:00,38719.0,39288.0,38719.0,38820.5,4027.394
2022-02-25 12:30:00,38820.5,39497.0,38724.0,39326.5,4181.945
2022-02-25 13:00:00,39326.5,39438.0,39215.5,39320.0,2312.977
2022-02-25 13:30:00,39320.0,39676.5,39222.5,39335.0,3689.814
2022-02-25 14:00:00,39335.0,39338.0,39070.0,39257.5,2721.303
2022-02-25 14:30:00,39257.5,39448.0,38888.0,38979.5,4228.046
2022-02-25 15:00:00,38979.5,39350.5,38655.0,39322.5,6010.029
2022-02-25 15:30:00,39322.5,39535.0,39050.5,39394.5,2906.49
2022-02-25 16:00:00,39394.5,39550.0,39262.5,39273.0,2116.569
2022-02-25 16:30:00,39273.0,39369.0,39157.0,39350.0,1392.378
2022-02-25 17:00:00,39350.0,39369.0,38875.5,39135.5,1815.473
2022-02-25 17:30:00,39135.5,39241.0,38850.5,38964.5,1012.775
2022-02-25 18:00:00,38964.5,39020.5,38488.0,38736.0,3134.249
2022-02-25 18:30:00,38736.0,38843.0,38515.0,38625.5,1077.332
2022-02-25 19:00:00,38625.5,38941.5,38501.0,38823.5,1473.404
2022-02-25 19:30:00,38823.5,38884.0,38575.0,38661.5,1023.578
2022-02-25 20:00:00,38661.5,38878.0,38593.0,38725.5,715.73
2022-02-25 20:30:00,38725.5,39273.0,38697.5,39086.0,1449.136
2022-02-25 21:00:00,39086.0,39171.5,39019.5,39064.5,656.426
2022-02-25 21:30:00,39064.5,39082.5,38907.5,38925.0,422.761
2022-02-25 22:00:00,38925.0,38972.5,38817.0,38912.5,531.2
2022-02-25 22:30:00,38912.5,39460.0,38884.0,39397.0,1344.227
2022-02-25 23:00:00,39397.0,39480.5,39142.5,39376.0,1357.811
2022-02-25 23:30:00,39376.0,39600.0,39075.5,39174.5,1418.536
2022-02-26 00:00:00,39174.5,39358.0,39057.5,39316.5,1173.847
2022-02-26 00:30:00,39316.5,40300.0,39266.5,39743.5,5498.642
2022-02-26 01:00:00,39743.5,39801.0,39638.0,39700.0,1318.834
2022-02-26 01:30:00,39700.0,39731.0,39543.0,39699.0,722.037
2022-02-26 02:00:00,39699.0,39700.0,39580.0,39646.5,581.511
2022-02-26 02:30:00,39646.5,39646.5,39450.0,39541.0,970.842
2022-02-26 03:00:00,39541.0,39573.0,39264.5,39348.5,1363.045
2022-02-26 03:30:00,39348.5,39433.0,39299.5,39389.5,660.624
2022-02-26 04:00:00,39389.5,39443.5,39252.0,39392.0,654.474
2022-02-26 04:30:00,39392.0,39440.0,39324.5,39341.5,525.232
2022-02-26 05:00:00,39341.5,39347.5,39151.0,39235.0,876.764
2022-02-26 05:30:00,39235.0,39235.0,38950.0,39000.5,1458.691
2022-02-26 06:00:00,39000.5,39184.5,39000.0,39133.5,840.658
2022-02-26 06:30:00,39133.5,39195.5,39102.0,39113.0,562.499
2022-02-26 07:00:00,39113.0,39152.0,38951.0,39087.0,1058.01
2022-02-26 07:30:00,39087.0,39199.0,39058.0,39190.0,760.461
2022-02-26 08:00:00,39190.0,39550.0,39156.0,39313.5,2139.826
2022-02-26 08:30:00,39313.5,39325.0,38660.0,38750.0,3632.266
2022-02-26 09:00:00,38750.0,38876.5,38556.0,38784.0,2116.627
2022-02-26 09:30:00,38784.0,38900.0,38684.0,38774.5,750.044
2022-02-26 10:00:00,38774.5,39018.5,38744.5,38973.0,1294.762
2022-02-26 10:30:00,38973.0,39031.5,38880.0,38983.5,717.663
2022-02-26 11:00:00,38983.5,39130.0,38777.0,38946.5,1377.316
2022-02-26 11:30:00,38946.5,39086.0,38861.5,38925.0,830.459
2022-02-26 12:00:00,38925.0,38991.0,38800.0,38800.0,910.374
2022-02-26 12:30:00,38800.0,38979.0,38773.0,38972.5,804.957
2022-02-26 13:00:00,38972.5,39194.5,38915.0,39081.0,1448.224
2022-02-26 13:30:00,39081.0,39240.5,39017.0,39054.5,931.649
2022-02-26 14:00:00,39054.5,39124.0,38926.5,39080.5,828.246
2022-02-26 14:30:00,39080.5,39404.0,39017.5,39185.0,2106.528
2022-02-26 15:00:00,39185.0,39310.0,39134.0,39229.5,1410.543
2022-02-26 15:30:00,39229.5,39342.5,39168.0,39183.5,855.552
2022-02-26 16:00:00,39183.5,39315.5,39131.0,39166.5,936.367
2022-02-26 16:30:00,39166.5,39182.0,39010.0,39131.5,1126.415
2022-02-26 17:00:00,39131.5,39191.0,39091.0,39105.5,518.621
2022-02-26 17:30:00,39105.5,39283.0,39085.0,39245.5,728.991
2022-02-26 18:00:00,39245.5,39246.0,38780.0,38926.0,2257.181
2022-02-26 18:30:00,38926.0,39089.0,38870.0,39088.5,652.282
2022-02-26 19:00:00,39088.5,39400.0,39088.0,39300.0,1360.709
2022-02-26 19:30:00,39300.0,39330.0,39216.0,39239.0,777.867
2022-02-26 20:00:00,39239.0,39299.0,39206.0,39299.0,247.771
2022-02-26 20:30:00,39299.0,39395.0,39279.5,39300.5,410.317
2022-02-26 21:00:00,39300.5,39647.0,39268.5,39584.0,1720.799
2022-02-26 21:30:00,39584.0,39591.5,39299.0,39417.0,739.082
2022-02-26 22:00:00,39417.0,39417.5,39072.5,39193.0,941.68
2022-02-26 22:30:00,39193.0,39253.5,39026.0,39118.5,538.606
2022-02-26 23:00:00,39118.5,39118.5,38948.5,39012.5,902.469
2022-02-26 23:30:00,39012.5,39162.5,38900.0,39094.5,1164.917
2022-02-27 00:00:00,39094.5,39240.0,38915.5,38924.5,1468.765
2022-02-27 00:30:00,38924.5,38925.0,38699.0,38760.5,2117.01
2022-02-27 01:00:00,38760.5,38807.5,38325.0,38346.5,3010.12
2022-02-27 01:30:00,38346.5,38488.5,38200.0,38214.5,1560.861
2022-02-27 02:00:00,38214.5,38528.0,38169.5,38471.0,1528.832
2022-02-27 02:30:00,38471.0,38564.5,38453.0,38509.0,761.387
2022-02-27 03:00:00,38509.0,38654.0,38499.0,38619.0,1214.029
2022-02-27 03:30:00,38619.0,38677.0,38585.0,38595.0,808.57
2022-02-27 04:00:00,38595.0,38620.5,38518.5,38618.0,640.085
2022-02-27 04:30:00,38618.0,38622.5,38442.5,38520.0,580.829
2022-02-27 05:00:00,38520.0,38645.0,38440.0,38600.5,686.617
2022-02-27 05:30:00,38600.5,38723.5,38565.0,38573.5,928.597
2022-02-27 06:00:00,38573.5,38720.0,38555.5,38693.5,629.36
2022-02-27 06:30:00,38693.5,38883.5,38679.0,38744.5,1180.939
2022-02-27 07:00:00,38744.5,38817.0,38726.5,38772.0,877.746
2022-02-27 07:30:00,38772.0,38800.0,38736.0,38756.0,409.776
2022-02-27 08:00:00,38756.0,38774.5,38637.0,38735.5,700.386
2022-02-27 08:30:00,38735.5,38850.0,38601.0,38787.5,1418.692
2022-02-27 09:00:00,38787.5,39200.0,38736.5,38937.5,3320.722
2022-02-27 09:30:00,38937.5,39068.5,38862.5,39068.5,1120.905
2022-02-27 10:00:00,39068.5,39165.0,38983.0,39151.0,859.466
2022-02-27 10:30:00,39151.0,39463.0,39094.0,39360.5,3127.919
2022-02-27 11:00:00,39360.5,39586.0,39239.5,39476.0,2647.776
2022-02-27 11:30:00,39476.0,39490.0,39356.5,39459.5,1101.773
2022-02-27 12:00:00,39459.5,39550.0,39348.5,39438.5,1793.102
2022-02-27 12:30:00,39438.5,39892.5,39427.0,39733.0,2994.57
2022-02-27 13:00:00,39733.0,39820.0,39594.5,39600.0,2241.853
2022-02-27 13:30:00,39600.0,39643.0,38431.5,39050.5,11846.274
2022-02-27 14:00:00,39050.5,39152.5,38765.5,38891.0,4080.047
2022-02-27 14:30:00,38891.0,38993.0,38614.0,38767.0,3165.921
2022-02-27 15:00:00,38767.0,39413.5,38740.0,39300.0,3043.835
2022-02-27 15:30:00,39300.0,39350.0,39017.0,39322.5,2868.602
2022-02-27 16:00:00,39322.5,39485.5,38816.0,38958.0,2953.497
2022-02-27 16:30:00,38958.0,39078.0,38890.0,39046.5,1638.242
2022-02-27 17:00:00,39046.5,39086.0,38957.0,39041.0,577.68
2022-02-27 17:30:00,39041.0,39075.0,38913.5,38951.0,433.599
2022-02-27 18:00:00,38951.0,39165.5,38779.0,39039.0,1916.047
2022-02-27 18:30:00,39039.0,39070.5,38829.5,38900.0,545.797
2022-02-27 19:00:00,38900.0,38947.5,38509.5,38610.5,3017.627
2022-02-27 19:30:00,38610.5,38637.5,37404.0,37567.0,11013.784
2022-02-27 20:00:00,37567.0,37845.0,37257.5,37533.5,5661.43
2022-02-27 20:30:00,37533.5,38290.0,37489.5,37928.0,4267.451
2022-02-27 21:00:00,37928.0,38008.0,36922.0,37326.5,7445.023
2022-02-27 21:30:00,37326.5,37668.0,37175.5,37358.0,2267.775
2022-02-27 22:00:00,37358.0,37665.0,37297.5,37596.0,1357.011
2022-02-27 22:30:00,37596.0,37852.0,37596.0,37786.5,1594.236
2022-02-27 23:00:00,37786.5,37786.5,37312.0,37556.0,2935.221
2022-02-27 23:30:00,37556.0,37750.0,37555.5,37665.0,1322.96
2022-02-28 00:00:00,37665.0,37779.5,37499.5,37560.5,1773.674
2022-02-28 00:30:00,37560.5,37640.0,37435.0,37545.0,1039.602
2022-02-28 01:00:00,37545.0,38200.0,37545.0,38119.5,2639.739
2022-02-28 01:30:00,38119.5,38482.5,37950.0,37950.5,3347.642
2022-02-28 02:00:00,37950.5,38068.5,37830.0,37902.5,1540.648
2022-02-28 02:30:00,37902.5,37903.0,37520.0,37729.0,1956.778
2022-02-28 03:00:00,37729.0,37842.5,37625.0,37806.0,1228.876
2022-02-28 03:30:00,37806.0,37850.0,37735.5,37766.5,908.277
2022-02-28 04:00:00,37766.5,38023.5,37766.0,37805.5,1224.235
2022-02-28 04:30:00,37805.5,37825.0,37700.0,37789.0,779.485
2022-02-28 05:00:00,37789.0,37971.0,37726.0,37907.0,1036.698
2022-02-28 05:30:00,37907.0,37939.0,37753.5,37805.0,708.118
2022-02-28 06:00:00,37805.0,38120.5,37445.0,37741.0,3977.751
2022-02-28 06:30:00,37741.0,37962.5,37662.5,37957.5,835.145
2022-02-28 07:00:00,37957.5,38214.0,37878.0,38180.5,1978.585
2022-02-28 07:30:00,38180.5,38440.0,38167.5,38325.0,2114.368
2022-02-28 08:00:00,38325.0,38700.0,38250.0,38429.5,2360.985
2022-02-28 08:30:00,38429.5,38429.5,38147.0,38284.5,1706.229
2022-02-28 09:00:00,38284.5,38529.5,38252.5,38252.5,1564.829
2022-02-28 09:30:00,38252.5,38354.0,38073.5,38073.5,1202.225
2022-02-28 10:00:00,38073.5,38294.0,38060.5,38235.0,1082.444
2022-02-28 10:30:00,38235.0,38421.5,38203.0,38330.0,1120.256
2022-02-28 11:00:00,38330.0,38445.0,38125.0,38228.5,1312.615
2022-02-28 11:30:00,38228.5,38369.5,38110.0,38310.0,737.003
2022-02-28 12:00:00,38310.0,38546.5,38145.0,38453.5,2322.628
2022-02-28 12:30:00,38453.5,38665.0,38200.0,38269.0,2545.694
2022-02-28 13:00:00,38269.0,38324.0,37845.0,38077.0,3118.179
2022-02-28 13:30:00,38077.0,38120.0,37950.0,38001.0,1380.125
2022-02-28 14:00:00,38001.0,39150.0,38001.0,38958.0,7935.544
2022-02-28 14:30:00,38958.0,39870.0,38958.0,39795.0,8619.656
2022-02-28 15:00:00,39795.0,40848.0,39563.0,40435.0,11281.692
2022-02-28 15:30:00,40435.0,40927.0,40432.5,40798.5,4611.824
2022-02-28 16:00:00,40798.5,41350.0,40690.0,41135.0,8785.478
2022-02-28 16:30:00,41135.0,41243.0,40815.0,40986.5,3565.295
2022-02-28 17:00:00,40986.5,41075.5,40730.0,40893.0,2323.527
2022-02-28 17:30:00,40893.0,41473.0,40788.0,41427.0,2737.889
2022-02-28 18:00:00,41427.0,41475.0,41107.0,41145.5,2708.435
2022-02-28 18:30:00,41145.5,41235.0,41025.0,41187.5,1359.704
2022-02-28 19:00:00,41187.5,41220.0,41004.0,41110.5,1306.359
2022-02-28 19:30:00,41110.5,41400.0,41110.0,41292.0,1019.455
2022-02-28 20:00:00,41292.0,41777.0,41232.5,41648.0,4152.255
2022-02-28 20:30:00,41648.0,41950.0,41456.5,41876.5,3231.625
2022-02-28 21:00:00,41876.5,41877.0,41583.0,41586.5,1233.042
2022-02-28 21:30:00,41586.5,41651.0,41494.0,41621.5,1341.04
2022-02-28 22:00:00,41621.5,41940.0,41621.0,41845.0,1834.173
2022-02-28 22:30:00,41845.0,44347.5,41806.5,43018.5,15876.317
2022-02-28 23:00:00,43018.5,43313.0,42839.0,43094.5,3578.981
2022-02-28 23:30:00,43094.5,43279.5,42970.0,43150.5,1430.549
2022-03-01 00:00:00,43150.5,43640.5,43150.0,43371.0,2699.451
2022-03-01 00:30:00,43371.0,43740.0,43307.0,43539.0,2401.16
2022-03-01 01:00:00,43539.0,43618.0,43214.5,43255.5,1383.815
2022-03-01 01:30:00,43255.5,43409.5,43228.5,43235.0,875.235
2022-03-01 02:00:00,43235.0,43260.0,42980.0,43046.5,1778.783
2022-03-01 02:30:00,43046.5,43159.5,42990.0,43159.5,763.561
2022-03-01 03:00:00,43159.5,43159.5,42850.0,43038.5,1230.356
2022-03-01 03:30:00,43038.5,43155.0,42980.0,43140.0,720.633
2022-03-01 04:00:00,43140.0,43271.5,43081.5,43224.0,1062.628
2022-03-01 04:30:00,43224.0,43380.5,43184.5,43338.5,886.738
2022-03-01 05:00:00,43338.5,43397.0,43164.0,43220.5,857.025
2022-03-01 05:30:00,43220.5,43237.5,43132.5,43190.5,423.59
2022-03-01 06:00:00,43190.5,43334.5,43055.0,43320.5,1239.49
2022-03-01 06:30:00,43320.5,43492.0,43250.0,43418.5,1664.817
2022-03-01 07:00:00,43418.5,43547.0,43336.5,43391.5,1398.829
2022-03-01 07:30:00,43391.5,43475.0,43282.0,43475.0,747.362
2022-03-01 08:00:00,43475.0,43700.0,43304.0,43481.0,1650.407
